;;###################################################################
;;Tiername:;;ST1
;;Ohrmarkennummer:;;ST1
;;Bolusnummer:;;X0000001
;;Seriennummer:;;X0000001
;;Sensornummer:;;X0000001

;;Daten Anzahl:;;9767
;;Download Zeitpunkt:;;01.11.2020 14:35
;;###################################################################


;;Datum;Zeit;Temperatur [°C];pH Wert
;;22.12.2019;05:58;36,98;6,37
;;22.12.2019;06:08;38,17;6,55
;;22.12.2019;06:18;38,68;6,64
;;22.12.2019;06:28;38,85;6,56
;;22.12.2019;06:38;38,89;6,6
;;22.12.2019;06:48;39,01;6,6
;;22.12.2019;06:58;39,04;6,68
;;22.12.2019;07:08;39,04;6,67
;;22.12.2019;07:18;39,17;6,61
;;22.12.2019;07:28;39,17;6,61
;;22.12.2019;07:38;39,3;6,72
;;22.12.2019;07:48;39,3;6,71
;;22.12.2019;07:58;39,3;6,74
;;22.12.2019;08:08;39,32;6,74
;;22.12.2019;08:18;39,38;6,75
;;22.12.2019;08:28;39,45;6,79
;;22.12.2019;08:38;39,51;6,77
;;22.12.2019;08:48;39,51;6,76
;;22.12.2019;08:58;39,51;6,79
;;22.12.2019;09:08;39,53;6,8
;;22.12.2019;09:18;39,58;6,88
;;22.12.2019;09:28;39,58;6,79
;;22.12.2019;09:38;39,56;6,86
;;22.12.2019;09:48;39,45;6,83
;;22.12.2019;09:58;39,45;6,86
;;22.12.2019;10:08;39,43;6,83
;;22.12.2019;10:18;39,45;6,89
;;22.12.2019;10:28;39,45;6,85
;;22.12.2019;10:38;39,53;6,83
;;22.12.2019;10:48;39,43;6,61
;;22.12.2019;10:58;39,45;6,64
;;22.12.2019;11:08;39,51;6,54
;;22.12.2019;11:18;39,48;6,41
;;22.12.2019;11:28;39,48;6,4
;;22.12.2019;11:38;39,3;6,55
;;22.12.2019;11:48;32,18;6,39
;;22.12.2019;11:58;35,39;6,33
;;22.12.2019;12:08;36,94;6,22
;;22.12.2019;12:18;37,64;6,32
;;22.12.2019;12:28;37,95;6,33
;;22.12.2019;12:38;38,09;6,33
;;22.12.2019;12:48;38,25;6,36
;;22.12.2019;12:58;38,38;6,42
;;22.12.2019;13:08;38,58;6,34
;;22.12.2019;13:18;38,77;6,05
;;22.12.2019;13:28;38,93;6,12
;;22.12.2019;13:38;38,97;5,98
;;22.12.2019;13:48;39,14;5,93
;;22.12.2019;13:58;39,3;6
;;22.12.2019;14:08;39,4;6,42
;;22.12.2019;14:18;39,61;6,29
;;22.12.2019;14:28;39,79;6,24
;;22.12.2019;14:38;39,85;6,37
;;22.12.2019;14:48;39,9;6,33
;;22.12.2019;14:58;39,95;6,38
;;22.12.2019;15:08;39,9;6,39
;;22.12.2019;15:18;39,92;6,41
;;22.12.2019;15:28;40,02;6,35
;;22.12.2019;15:38;40,1;6,34
;;22.12.2019;15:48;40,18;6,3
;;22.12.2019;15:58;40,18;6,26
;;22.12.2019;16:08;40,16;6,16
;;22.12.2019;16:18;40,12;6,23
;;22.12.2019;16:28;40,14;6,42
;;22.12.2019;16:38;40,14;6,42
;;22.12.2019;16:48;40,22;6,44
;;22.12.2019;16:58;40,28;6,43
;;22.12.2019;17:08;40,32;6,46
;;22.12.2019;17:18;40,28;6,53
;;22.12.2019;17:28;40,2;6,56
;;22.12.2019;17:38;40,24;6,62
;;22.12.2019;17:48;40,28;6,53
;;22.12.2019;17:58;40,33;6,42
;;22.12.2019;18:08;40,35;6,5
;;22.12.2019;18:18;40,26;6,3
;;22.12.2019;18:28;40,28;6,46
;;22.12.2019;18:38;40,24;6,46
;;22.12.2019;18:48;32,51;6,37
;;22.12.2019;18:58;35,19;6,27
;;22.12.2019;19:08;37,27;6,33
;;22.12.2019;19:18;37,88;6,32
;;22.12.2019;19:28;38,13;6,32
;;22.12.2019;19:38;38,32;6,29
;;22.12.2019;19:48;38,46;6,37
;;22.12.2019;19:58;38,52;6,31
;;22.12.2019;20:08;38,7;6,39
;;22.12.2019;20:18;38,89;6,41
;;22.12.2019;20:28;39,19;6,37
;;22.12.2019;20:38;39,4;6,37
;;22.12.2019;20:48;39,53;6,38
;;22.12.2019;20:58;39,64;6,12
;;22.12.2019;21:08;39,74;6,22
;;22.12.2019;21:18;39,79;6,38
;;22.12.2019;21:28;39,85;6,42
;;22.12.2019;21:38;39,87;6,44
;;22.12.2019;21:48;39,85;6,41
;;22.12.2019;21:58;39,95;6,38
;;22.12.2019;22:08;40;6,3
;;22.12.2019;22:18;40,04;6,39
;;22.12.2019;22:28;40,14;6,25
;;22.12.2019;22:38;40,18;6,31
;;22.12.2019;22:48;40,24;6,46
;;22.12.2019;22:58;40,24;6,44
;;22.12.2019;23:08;40,24;6,44
;;22.12.2019;23:18;40,22;6,47
;;22.12.2019;23:28;40,18;6,51
;;22.12.2019;23:38;40,18;6,56
;;22.12.2019;23:48;40,2;6,35
;;22.12.2019;23:58;40,04;6,37
;;23.12.2019;00:08;39,92;6,48
;;23.12.2019;00:18;39,79;6,61
;;23.12.2019;00:28;39,85;6,6
;;23.12.2019;00:38;39,85;6,62
;;23.12.2019;00:48;39,79;6,67
;;23.12.2019;00:58;39,66;6,68
;;23.12.2019;01:08;39,58;6,79
;;23.12.2019;01:18;39,58;6,6
;;23.12.2019;01:28;39,64;6,71
;;23.12.2019;01:38;39,74;6,73
;;23.12.2019;01:48;39,79;6,61
;;23.12.2019;01:58;39,74;6,54
;;23.12.2019;02:08;39,66;6,6
;;23.12.2019;02:18;39,64;6,54
;;23.12.2019;02:28;39,64;6,45
;;23.12.2019;02:38;39,64;6,32
;;23.12.2019;02:48;39,69;6,25
;;23.12.2019;02:58;39,77;6,2
;;23.12.2019;03:08;39,79;6,39
;;23.12.2019;03:18;39,74;6,31
;;23.12.2019;03:28;31,4;6,32
;;23.12.2019;03:38;34,48;6,18
;;23.12.2019;03:48;36,51;6,13
;;23.12.2019;03:58;37,21;6,01
;;23.12.2019;04:08;37,45;5,93
;;23.12.2019;04:18;37,72;6,16
;;23.12.2019;04:28;37,95;6,21
;;23.12.2019;04:38;38,17;6,02
;;23.12.2019;04:48;38,36;6,44
;;23.12.2019;04:58;38,56;6,15
;;23.12.2019;05:08;38,73;6,38
;;23.12.2019;05:18;35,99;6,37
;;23.12.2019;05:28;35,17;6,14
;;23.12.2019;05:38;37,23;6,2
;;23.12.2019;05:48;37,95;6,01
;;23.12.2019;05:58;38,32;6,21
;;23.12.2019;06:08;38,4;6,18
;;23.12.2019;06:18;38,58;6,18
;;23.12.2019;06:28;38,71;6,32
;;23.12.2019;06:38;38,77;6,35
;;23.12.2019;06:48;38,83;6,35
;;23.12.2019;06:58;38,93;6,38
;;23.12.2019;07:08;38,93;6,23
;;23.12.2019;07:18;38,95;6,37
;;23.12.2019;07:28;38,97;6,14
;;23.12.2019;07:38;38,99;6,26
;;23.12.2019;07:48;39,01;6,04
;;23.12.2019;07:58;39,01;6,26
;;23.12.2019;08:08;38,99;6,18
;;23.12.2019;08:18;38,99;6,31
;;23.12.2019;08:28;39,14;6,4
;;23.12.2019;08:38;39,27;6,48
;;23.12.2019;08:48;39,43;6,37
;;23.12.2019;08:58;39,53;6,27
;;23.12.2019;09:08;39,72;6,33
;;23.12.2019;09:18;39,77;6,41
;;23.12.2019;09:28;39,77;6,47
;;23.12.2019;09:38;39,74;6,31
;;23.12.2019;09:48;39,72;6,49
;;23.12.2019;09:58;39,61;6,5
;;23.12.2019;10:08;39,66;6,4
;;23.12.2019;10:18;39,82;6,43
;;23.12.2019;10:28;39,87;6,42
;;23.12.2019;10:38;39,9;6,49
;;23.12.2019;10:48;39,85;6,45
;;23.12.2019;10:58;39,82;6,54
;;23.12.2019;11:08;39,79;6,56
;;23.12.2019;11:18;39,72;6,44
;;23.12.2019;11:28;39,72;6,61
;;23.12.2019;11:38;39,77;6,55
;;23.12.2019;11:48;39,9;6,46
;;23.12.2019;11:58;39,98;6,42
;;23.12.2019;12:08;39,98;6,56
;;23.12.2019;12:18;39,95;6,32
;;23.12.2019;12:28;31,93;6,31
;;23.12.2019;12:38;35,15;6,2
;;23.12.2019;12:48;36,94;6,22
;;23.12.2019;12:58;37,58;6,29
;;23.12.2019;13:08;37,8;6,3
;;23.12.2019;13:18;37,91;6,11
;;23.12.2019;13:28;38,05;6,33
;;23.12.2019;13:38;38,17;6,36
;;23.12.2019;13:48;38,4;6,38
;;23.12.2019;13:58;38,52;6,45
;;23.12.2019;14:08;38,75;6,4
;;23.12.2019;14:18;38,89;6,14
;;23.12.2019;14:28;39,09;6,4
;;23.12.2019;14:38;39,19;6,37
;;23.12.2019;14:48;39,38;6,35
;;23.12.2019;14:58;39,43;6,33
;;23.12.2019;15:08;39,48;6,28
;;23.12.2019;15:18;39,45;6,17
;;23.12.2019;15:28;39,51;6,13
;;23.12.2019;15:38;39,61;6,25
;;23.12.2019;15:48;39,64;6,35
;;23.12.2019;15:58;39,64;6,27
;;23.12.2019;16:08;39,64;6,14
;;23.12.2019;16:18;39,69;6,49
;;23.12.2019;16:28;39,77;6,52
;;23.12.2019;16:38;39,85;6,54
;;23.12.2019;16:48;39,92;6,49
;;23.12.2019;16:58;39,95;6,5
;;23.12.2019;17:08;39,25;6,61
;;23.12.2019;17:18;34,01;6,43
;;23.12.2019;17:28;36,71;6,42
;;23.12.2019;17:38;38,03;6,52
;;23.12.2019;17:48;38,52;6,47
;;23.12.2019;17:58;38,79;6,54
;;23.12.2019;18:08;38,89;6,53
;;23.12.2019;18:18;38,97;6,65
;;23.12.2019;18:28;38,81;6,48
;;23.12.2019;18:38;38,77;6,43
;;23.12.2019;18:48;38,87;6,43
;;23.12.2019;18:58;38,99;6,41
;;23.12.2019;19:08;38,97;6,42
;;23.12.2019;19:18;39,04;6,41
;;23.12.2019;19:28;35,52;6,33
;;23.12.2019;19:38;34,57;6,3
;;23.12.2019;19:48;36,73;6,22
;;23.12.2019;19:58;37,91;6,34
;;23.12.2019;20:08;38,44;6,33
;;23.12.2019;20:18;38,68;6,25
;;23.12.2019;20:28;38,79;6,25
;;23.12.2019;20:38;38,87;6,26
;;23.12.2019;20:48;38,91;6,35
;;23.12.2019;20:58;38,97;6,22
;;23.12.2019;21:08;39,12;6,37
;;23.12.2019;21:18;39,17;6,28
;;23.12.2019;21:28;39,19;6,21
;;23.12.2019;21:38;39,25;6,42
;;23.12.2019;21:48;39,32;6,29
;;23.12.2019;21:58;39,38;6,09
;;23.12.2019;22:08;39,45;6,09
;;23.12.2019;22:18;39,48;6,4
;;23.12.2019;22:28;39,56;6,38
;;23.12.2019;22:38;39,66;6,21
;;23.12.2019;22:48;39,74;6,27
;;23.12.2019;22:58;39,82;6,19
;;23.12.2019;23:08;39,87;6,11
;;23.12.2019;23:18;39,95;6,11
;;23.12.2019;23:28;39,95;6,18
;;23.12.2019;23:38;40;6,1
;;23.12.2019;23:48;39,95;6,01
;;23.12.2019;23:58;39,92;5,97
;;24.12.2019;00:08;39,92;5,9
;;24.12.2019;00:18;39,92;6,06
;;24.12.2019;00:28;39,92;6,09
;;24.12.2019;00:38;39,85;6,35
;;24.12.2019;00:48;39,79;6,42
;;24.12.2019;00:58;39,69;6,51
;;24.12.2019;01:08;39,64;6,45
;;24.12.2019;01:18;39,69;6,33
;;24.12.2019;01:28;39,74;6,29
;;24.12.2019;01:38;39,66;6,21
;;24.12.2019;01:48;32,14;6,21
;;24.12.2019;01:58;34,59;6,14
;;24.12.2019;02:08;36,59;6,07
;;24.12.2019;02:18;37,43;5,98
;;24.12.2019;02:28;37,72;5,98
;;24.12.2019;02:38;37,86;5,96
;;24.12.2019;02:48;38,03;6
;;24.12.2019;02:58;38,25;6,19
;;24.12.2019;03:08;38,46;6,3
;;24.12.2019;03:18;38,58;6,28
;;24.12.2019;03:28;38,68;6,21
;;24.12.2019;03:38;38,77;6,24
;;24.12.2019;03:48;38,77;6,28
;;24.12.2019;03:58;38,85;6,31
;;24.12.2019;04:08;38,99;6,34
;;24.12.2019;04:18;39,22;6,31
;;24.12.2019;04:28;39,48;6,33
;;24.12.2019;04:38;39,64;6,3
;;24.12.2019;04:48;39,69;6,36
;;24.12.2019;04:58;39,72;6,2
;;24.12.2019;05:08;39,72;6,11
;;24.12.2019;05:18;39,72;6,12
;;24.12.2019;05:28;39,74;6,29
;;24.12.2019;05:38;32,68;6,23
;;24.12.2019;05:48;35,68;6,08
;;24.12.2019;05:58;37,47;5,95
;;24.12.2019;06:08;38,17;6,28
;;24.12.2019;06:18;38,42;6,34
;;24.12.2019;06:28;38,46;6,31
;;24.12.2019;06:38;38,48;6,42
;;24.12.2019;06:48;38,58;6,31
;;24.12.2019;06:58;38,68;6,29
;;24.12.2019;07:08;38,79;6,45
;;24.12.2019;07:18;38,87;6,45
;;24.12.2019;07:28;38,93;6,54
;;24.12.2019;07:38;38,93;6,37
;;24.12.2019;07:48;38,91;6,34
;;24.12.2019;07:58;38,89;6,27
;;24.12.2019;08:08;38,87;6,18
;;24.12.2019;08:18;38,89;6,19
;;24.12.2019;08:28;38,91;6,29
;;24.12.2019;08:38;38,99;6,31
;;24.12.2019;08:48;38,97;6,23
;;24.12.2019;08:58;38,95;6,13
;;24.12.2019;09:08;38,99;6,16
;;24.12.2019;09:18;33,47;6,15
;;24.12.2019;09:28;36,05;6,01
;;24.12.2019;09:38;37,68;6,12
;;24.12.2019;09:48;38,21;6,27
;;24.12.2019;09:58;38,58;6,24
;;24.12.2019;10:08;38,81;6,15
;;24.12.2019;10:18;38,93;6,22
;;24.12.2019;10:28;39,01;6,25
;;24.12.2019;10:38;39,06;6,21
;;24.12.2019;10:48;39,04;6,17
;;24.12.2019;10:58;39,04;6,17
;;24.12.2019;11:08;39,04;6,03
;;24.12.2019;11:18;39,04;5,89
;;24.12.2019;11:28;39,17;5,73
;;24.12.2019;11:38;39,35;5,7
;;24.12.2019;11:48;39,43;5,7
;;24.12.2019;11:58;39,45;5,66
;;24.12.2019;12:08;39,4;5,88
;;24.12.2019;12:18;39,45;5,82
;;24.12.2019;12:28;39,43;5,87
;;24.12.2019;12:38;39,48;6,12
;;24.12.2019;12:48;39,51;6,2
;;24.12.2019;12:58;39,43;6,07
;;24.12.2019;13:08;39,43;6,36
;;24.12.2019;13:18;39,56;6,29
;;24.12.2019;13:28;39,64;6,33
;;24.12.2019;13:38;39,64;6,49
;;24.12.2019;13:48;39,69;6,47
;;24.12.2019;13:58;39,66;6,4
;;24.12.2019;14:08;39,69;6,59
;;24.12.2019;14:18;39,61;6,67
;;24.12.2019;14:28;39,58;6,57
;;24.12.2019;14:38;39,58;6,66
;;24.12.2019;14:48;39,58;6,64
;;24.12.2019;14:58;39,61;6,63
;;24.12.2019;15:08;39,66;6,63
;;24.12.2019;15:18;39,77;6,59
;;24.12.2019;15:28;39,82;6,58
;;24.12.2019;15:38;39,82;6,63
;;24.12.2019;15:48;39,82;6,54
;;24.12.2019;15:58;39,72;6,64
;;24.12.2019;16:08;39,66;6,75
;;24.12.2019;16:18;39,66;6,83
;;24.12.2019;16:28;38,44;6,74
;;24.12.2019;16:38;34,4;6,55
;;24.12.2019;16:48;37,15;6,57
;;24.12.2019;16:58;38,27;6,7
;;24.12.2019;17:08;38,58;6,74
;;24.12.2019;17:18;38,75;6,71
;;24.12.2019;17:28;38,5;6,61
;;24.12.2019;17:38;38,5;6,51
;;24.12.2019;17:48;38,6;6,46
;;24.12.2019;17:58;38,7;6,47
;;24.12.2019;18:08;38,75;6,52
;;24.12.2019;18:18;38,58;6,37
;;24.12.2019;18:28;32,59;6,3
;;24.12.2019;18:38;35,6;6,18
;;24.12.2019;18:48;37,06;6,29
;;24.12.2019;18:58;37,49;6,23
;;24.12.2019;19:08;37,76;6,31
;;24.12.2019;19:18;37,97;6,27
;;24.12.2019;19:28;38,09;6,32
;;24.12.2019;19:38;38,29;6,3
;;24.12.2019;19:48;38,44;6,32
;;24.12.2019;19:58;38,64;6,27
;;24.12.2019;20:08;38,79;6,23
;;24.12.2019;20:18;38,91;6,19
;;24.12.2019;20:28;39,01;6,06
;;24.12.2019;20:38;39,12;5,94
;;24.12.2019;20:48;39,19;6,02
;;24.12.2019;20:58;39,32;6,01
;;24.12.2019;21:08;39,43;6,09
;;24.12.2019;21:18;39,58;6,18
;;24.12.2019;21:28;39,72;6,07
;;24.12.2019;21:38;39,79;6,03
;;24.12.2019;21:48;39,87;6,11
;;24.12.2019;21:58;39,95;6,05
;;24.12.2019;22:08;39,95;6,18
;;24.12.2019;22:18;39,9;6,12
;;24.12.2019;22:28;39,82;6,31
;;24.12.2019;22:38;39,77;6,18
;;24.12.2019;22:48;39,74;6,24
;;24.12.2019;22:58;35,31;6,23
;;24.12.2019;23:08;35,79;6,09
;;24.12.2019;23:18;37,7;6,16
;;24.12.2019;23:28;38,23;6,24
;;24.12.2019;23:38;38,38;6,15
;;24.12.2019;23:48;38,48;6,16
;;24.12.2019;23:58;38,5;6,04
;;25.12.2019;00:08;38,54;6,04
;;25.12.2019;00:18;38,68;6,11
;;25.12.2019;00:28;38,77;6
;;25.12.2019;00:38;38,85;6,19
;;25.12.2019;00:48;39,01;6,01
;;25.12.2019;00:58;39,27;5,93
;;25.12.2019;01:08;39,48;6,14
;;25.12.2019;01:18;39,64;6,31
;;25.12.2019;01:28;39,79;6,26
;;25.12.2019;01:38;39,85;6,29
;;25.12.2019;01:48;39,9;6,32
;;25.12.2019;01:58;39,92;6,22
;;25.12.2019;02:08;40,02;6,34
;;25.12.2019;02:18;40,04;6,37
;;25.12.2019;02:28;40,18;6,32
;;25.12.2019;02:38;40,26;6,24
;;25.12.2019;02:48;40,35;6,15
;;25.12.2019;02:58;40,35;6,33
;;25.12.2019;03:08;40,35;6,31
;;25.12.2019;03:18;40,3;6,13
;;25.12.2019;03:28;40,22;6,22
;;25.12.2019;03:38;40,16;6,27
;;25.12.2019;03:48;40,24;6,23
;;25.12.2019;03:58;40,33;6,25
;;25.12.2019;04:08;40,39;6,22
;;25.12.2019;04:18;40,43;6,3
;;25.12.2019;04:28;40,43;6,43
;;25.12.2019;04:38;40,41;6,49
;;25.12.2019;04:48;40,45;6,39
;;25.12.2019;04:58;40,45;6,34
;;25.12.2019;05:08;40,45;6,35
;;25.12.2019;05:18;40,49;6,41
;;25.12.2019;05:28;40,47;6,6
;;25.12.2019;05:38;32,03;6,59
;;25.12.2019;05:48;33,05;6,54
;;25.12.2019;05:58;35,72;6,54
;;25.12.2019;06:08;36,98;6,56
;;25.12.2019;06:18;37,39;6,61
;;25.12.2019;06:28;37,56;6,67
;;25.12.2019;06:38;37,74;6,69
;;25.12.2019;06:48;37,91;6,65
;;25.12.2019;06:58;38,17;6,74
;;25.12.2019;07:08;38,4;6,77
;;25.12.2019;07:18;38,58;6,72
;;25.12.2019;07:28;38,64;6,66
;;25.12.2019;07:38;38,6;6,6
;;25.12.2019;07:48;38,68;6,57
;;25.12.2019;07:58;38,62;6,54
;;25.12.2019;08:08;38,68;6,45
;;25.12.2019;08:18;38,77;6,44
;;25.12.2019;08:28;38,83;6,42
;;25.12.2019;08:38;38,95;6,37
;;25.12.2019;08:48;38,95;6,35
;;25.12.2019;08:58;39,04;6,32
;;25.12.2019;09:08;39,09;6,35
;;25.12.2019;09:18;39,09;6,31
;;25.12.2019;09:28;33,94;6,24
;;25.12.2019;09:38;35,76;6,11
;;25.12.2019;09:48;37,72;6,24
;;25.12.2019;09:58;38,4;6,21
;;25.12.2019;10:08;38,77;6,23
;;25.12.2019;10:18;38,91;6,27
;;25.12.2019;10:28;38,99;6,29
;;25.12.2019;10:38;39,14;6,26
;;25.12.2019;10:48;39,25;6,28
;;25.12.2019;10:58;39,3;6,22
;;25.12.2019;11:08;39,38;6,33
;;25.12.2019;11:18;39,43;6,33
;;25.12.2019;11:28;39,48;6,4
;;25.12.2019;11:38;39,58;6,38
;;25.12.2019;11:48;39,69;6,34
;;25.12.2019;11:58;39,82;6,34
;;25.12.2019;12:08;39,9;6,32
;;25.12.2019;12:18;39,95;6,44
;;25.12.2019;12:28;39,85;6,46
;;25.12.2019;12:38;39,82;6,49
;;25.12.2019;12:48;39,79;6,52
;;25.12.2019;12:58;39,77;6,63
;;25.12.2019;13:08;39,82;6,61
;;25.12.2019;13:18;39,9;6,53
;;25.12.2019;13:28;39,95;6,56
;;25.12.2019;13:38;39,9;6,57
;;25.12.2019;13:48;39,87;6,68
;;25.12.2019;13:58;39,79;6,65
;;25.12.2019;14:08;39,69;6,69
;;25.12.2019;14:18;39,72;6,67
;;25.12.2019;14:28;39,79;6,66
;;25.12.2019;14:38;39,77;6,7
;;25.12.2019;14:48;39,82;6,74
;;25.12.2019;14:58;39,82;6,75
;;25.12.2019;15:08;39,9;6,76
;;25.12.2019;15:18;39,98;6,75
;;25.12.2019;15:28;39,98;6,79
;;25.12.2019;15:38;40,02;6,73
;;25.12.2019;15:48;39,98;6,82
;;25.12.2019;15:58;39,98;6,81
;;25.12.2019;16:08;39,98;6,86
;;25.12.2019;16:18;39,9;6,87
;;25.12.2019;16:28;39,9;6,83
;;25.12.2019;16:38;39,87;6,87
;;25.12.2019;16:48;39,92;6,9
;;25.12.2019;16:58;34,75;6,72
;;25.12.2019;17:08;36,43;6,6
;;25.12.2019;17:18;37,74;6,64
;;25.12.2019;17:28;38,15;6,53
;;25.12.2019;17:38;38,29;6,47
;;25.12.2019;17:48;38,48;6,73
;;25.12.2019;17:58;38,6;6,51
;;25.12.2019;18:08;38,52;6,65
;;25.12.2019;18:18;38,48;6,6
;;25.12.2019;18:28;38,6;6,55
;;25.12.2019;18:38;35,7;6,54
;;25.12.2019;18:48;33,8;6,39
;;25.12.2019;18:58;35,97;6,27
;;25.12.2019;19:08;36,94;6,37
;;25.12.2019;19:18;37,37;6,34
;;25.12.2019;19:28;37,68;6,32
;;25.12.2019;19:38;37,93;6,29
;;25.12.2019;19:48;38,17;6,27
;;25.12.2019;19:58;38,36;6,25
;;25.12.2019;20:08;38,52;6,25
;;25.12.2019;20:18;38,68;6,24
;;25.12.2019;20:28;38,77;6,22
;;25.12.2019;20:38;38,77;6,2
;;25.12.2019;20:48;38,89;6,25
;;25.12.2019;20:58;38,99;6,22
;;25.12.2019;21:08;39,14;6,27
;;25.12.2019;21:18;39,38;6,31
;;25.12.2019;21:28;39,58;6,26
;;25.12.2019;21:38;39,74;6,25
;;25.12.2019;21:48;39,92;6,17
;;25.12.2019;21:58;39,9;6,16
;;25.12.2019;22:08;39,95;6,18
;;25.12.2019;22:18;40,04;6,24
;;25.12.2019;22:28;40,06;6,3
;;25.12.2019;22:38;40,08;6,32
;;25.12.2019;22:48;40,12;6,31
;;25.12.2019;22:58;40,14;6,36
;;25.12.2019;23:08;40,2;6,36
;;25.12.2019;23:18;40,28;6,3
;;25.12.2019;23:28;40,32;6,26
;;25.12.2019;23:38;40,35;6,12
;;25.12.2019;23:48;40,35;6,22
;;25.12.2019;23:58;40,24;6,23
;;26.12.2019;00:08;40,22;6,31
;;26.12.2019;00:18;35,56;6,31
;;26.12.2019;00:28;33,82;6,12
;;26.12.2019;00:38;36,47;6,05
;;26.12.2019;00:48;37,51;6,17
;;26.12.2019;00:58;37,72;6,2
;;26.12.2019;01:08;37,8;6,11
;;26.12.2019;01:18;37,99;5,95
;;26.12.2019;01:28;38,25;6,28
;;26.12.2019;01:38;38,44;6,13
;;26.12.2019;01:48;38,66;6,22
;;26.12.2019;01:58;38,79;6,27
;;26.12.2019;02:08;38,95;6,27
;;26.12.2019;02:18;39,17;6,25
;;26.12.2019;02:28;39,27;6,26
;;26.12.2019;02:38;39,45;6,31
;;26.12.2019;02:48;39,56;6,33
;;26.12.2019;02:58;39,53;6,41
;;26.12.2019;03:08;39,58;6,39
;;26.12.2019;03:18;39,56;6,45
;;26.12.2019;03:28;39,66;6,43
;;26.12.2019;03:38;39,61;6,48
;;26.12.2019;03:48;39,58;6,53
;;26.12.2019;03:58;39,56;6,46
;;26.12.2019;04:08;39,53;6,6
;;26.12.2019;04:18;39,58;6,61
;;26.12.2019;04:28;39,66;6,61
;;26.12.2019;04:38;39,74;6,61
;;26.12.2019;04:48;39,82;6,63
;;26.12.2019;04:58;39,87;6,6
;;26.12.2019;05:08;39,92;6,68
;;26.12.2019;05:18;39,9;6,67
;;26.12.2019;05:28;39,82;6,75
;;26.12.2019;05:38;39,79;6,75
;;26.12.2019;05:48;37,62;6,72
;;26.12.2019;05:58;36,65;6,69
;;26.12.2019;06:08;37,9;6,73
;;26.12.2019;06:18;38,5;6,83
;;26.12.2019;06:28;38,73;6,81
;;26.12.2019;06:38;38,81;6,81
;;26.12.2019;06:48;38,83;6,79
;;26.12.2019;06:58;38,81;6,67
;;26.12.2019;07:08;38,77;6,68
;;26.12.2019;07:18;38,89;6,63
;;26.12.2019;07:28;38,89;6,59
;;26.12.2019;07:38;38,95;6,56
;;26.12.2019;07:48;38,99;6,52
;;26.12.2019;07:58;39,01;6,42
;;26.12.2019;08:08;38,99;6,48
;;26.12.2019;08:18;39,17;6,45
;;26.12.2019;08:28;39,25;6,39
;;26.12.2019;08:38;34,24;6,31
;;26.12.2019;08:48;35,1;6,18
;;26.12.2019;08:58;37,31;6,18
;;26.12.2019;09:08;38,03;6,01
;;26.12.2019;09:18;38,29;6,22
;;26.12.2019;09:28;38,48;6,34
;;26.12.2019;09:38;38,71;6,32
;;26.12.2019;09:48;38,81;6,31
;;26.12.2019;09:58;38,93;6,27
;;26.12.2019;10:08;39,09;6,21
;;26.12.2019;10:18;39,27;6,1
;;26.12.2019;10:28;39,4;6,09
;;26.12.2019;10:38;39,45;6,09
;;26.12.2019;10:48;39,56;6,15
;;26.12.2019;10:58;39,64;6,17
;;26.12.2019;11:08;39,74;6,16
;;26.12.2019;11:18;39,87;6,16
;;26.12.2019;11:28;39,98;6,22
;;26.12.2019;11:38;39,92;6,27
;;26.12.2019;11:48;39,92;6,2
;;26.12.2019;11:58;39,92;6,29
;;26.12.2019;12:08;39,9;6,39
;;26.12.2019;12:18;39,77;6,41
;;26.12.2019;12:28;39,72;6,43
;;26.12.2019;12:38;39,77;6,45
;;26.12.2019;12:48;39,85;6,43
;;26.12.2019;12:58;40,06;6,52
;;26.12.2019;13:08;40,08;6,49
;;26.12.2019;13:18;40,04;6,55
;;26.12.2019;13:28;39,9;6,6
;;26.12.2019;13:38;39,92;6,53
;;26.12.2019;13:48;39,98;6,6
;;26.12.2019;13:58;39,98;6,5
;;26.12.2019;14:08;39,12;6,56
;;26.12.2019;14:18;32,3;6,34
;;26.12.2019;14:28;35,37;6,31
;;26.12.2019;14:38;37,06;6,3
;;26.12.2019;14:48;37,7;6,28
;;26.12.2019;14:58;37,86;6,27
;;26.12.2019;15:08;38,01;6,27
;;26.12.2019;15:18;38,25;6,22
;;26.12.2019;15:28;38,46;6,22
;;26.12.2019;15:38;38,64;6,16
;;26.12.2019;15:48;38,75;6,3
;;26.12.2019;15:58;38,93;6,21
;;26.12.2019;16:08;39,06;6,21
;;26.12.2019;16:18;39,14;6,17
;;26.12.2019;16:28;39,19;6,16
;;26.12.2019;16:38;39,19;6,18
;;26.12.2019;16:48;39,25;6,13
;;26.12.2019;16:58;34,69;6,17
;;26.12.2019;17:08;36,45;6,16
;;26.12.2019;17:18;38,11;6,13
;;26.12.2019;17:28;38,77;6,08
;;26.12.2019;17:38;38,97;6,05
;;26.12.2019;17:48;39,12;6,08
;;26.12.2019;17:58;39,12;6,09
;;26.12.2019;18:08;39,25;6,07
;;26.12.2019;18:18;39,19;6,05
;;26.12.2019;18:28;39,32;6,16
;;26.12.2019;18:38;39,38;6,07
;;26.12.2019;18:48;39,35;6,07
;;26.12.2019;18:58;39,45;6,18
;;26.12.2019;19:08;34,38;6,11
;;26.12.2019;19:18;36,09;6,16
;;26.12.2019;19:28;37,74;6,1
;;26.12.2019;19:38;38,52;6,09
